case,groups,purpose,tp,pp,network_provenance,network_mode,configured_network_cap_gbps,nccl_transport_provenance,physical_gpu_indices,max_num_batched_tokens,max_num_seqs,max_num_active_seqs,kv_cache_dtype,kv_cache_memory_bytes,offload_gib_total,prefix_caching,observability_profile,bench,status,requested_input_tokens,requested_output_tokens,concurrency,prompts_requested,warmups,request_rate,burstiness,probe_request_rate,bench_exit_code,completed,failed,duration,request_throughput,output_throughput,total_token_throughput,mean_ttft_ms,p50_ttft_ms,p95_ttft_ms_raw,p99_ttft_ms_raw,mean_tpot_ms,p50_tpot_ms,p95_tpot_ms_raw,p99_tpot_ms_raw,mean_itl_ms,mean_e2el_ms,actual_input_min,actual_input_max,actual_input_mean,actual_output_min,actual_output_max,actual_output_mean,input_len_exact_match,metric_samples,peak_kv_usage,peak_running,peak_waiting,mean_running,mean_waiting,preemptions_delta,preemptions_metric,prefix_hits_delta,prefix_queries_delta,prefix_hit_metric,prefix_query_metric,offload_bytes_delta,offload_time_delta_s,queue_mean_s_from_hist,prefill_mean_s_from_hist,decode_mean_s_from_hist,inference_mean_s_from_hist,gpu_node_stats_json,metrics_capture_status,p95_reliable,p99_reliable,p95_ttft_ms,p99_ttft_ms,p95_tpot_ms,p99_tpot_ms,prefix_first_ttft_ms,prefix_repeat_ttft_median_ms
tp4_decode_focus,prefill_decode;concurrency,Stable decode/TPOT characterization at moderate context.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,64,,auto,,0,False,full,8k_decode_c1,COMPLETED,8192,512,1,8,2,inf,,,0,8,0,20.13034911199975,0.39740989863067905,203.47386809890767,3459.0557576814304,223.06143675018575,223.1952629999796,225.07596149971505,225.41330269919854,4.487403999020948,4.487565759294216,4.488368452347834,4.4885746830333355,4.487404400195769,2516.1248802498903,8192,8192,8192,512,512,512,True,50,0.0012639828098337524,1.0,0.0,0.6,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,7.588749895148794e-06,0.2078700930001105,2.2931565272499483,2.501026620250059,"{""node0"": {""gpu_mem_used_peak_mb"": 88765.0, ""gpu_power_mean_w"": 166.2445, ""gpu_samples"": 200, ""gpu_sm_clock_mean_mhz"": 2315.5, ""gpu_util_mean_pct"": 65.455, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_decode_focus,prefill_decode;concurrency,Stable decode/TPOT characterization at moderate context.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,64,,auto,,0,False,full,8k_decode_c8,COMPLETED,8192,512,8,24,2,inf,,,0,24,0,17.010423840998556,1.410899588648412,722.3805893879869,12280.470019595778,922.6492665002297,860.402692000207,1675.3902763008223,1721.1063336008192,9.275461908267722,9.351867778864937,10.556063688550141,10.62077559510719,9.275462176533061,5662.410301625035,8192,8192,8192,512,512,512,True,46,0.010111862478670242,8.0,6.0,4.413043478260869,0.2826086956521739,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,0.21939455212486791,0.5265484155418866,4.739613982208236,5.266162397750122,"{""node0"": {""gpu_mem_used_peak_mb"": 88765.0, ""gpu_power_mean_w"": 191.67760869565217, ""gpu_samples"": 184, ""gpu_sm_clock_mean_mhz"": 2370.4184782608695, ""gpu_util_mean_pct"": 60.34239130434783, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,True,False,1675.3902763008223,,10.556063688550141,,,
tp4_decode_focus,prefill_decode;concurrency,Stable decode/TPOT characterization at moderate context.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,64,,auto,,0,False,full,8k_decode_c16,COMPLETED,8192,512,16,48,2,inf,,,0,48,0,27.199391915999513,1.7647453350515874,903.5496115464127,15360.343396289018,1229.9006723123587,957.7606459997696,3084.032848049446,3380.3551489694837,15.295793462451403,15.804106418787828,16.86729660606726,17.212879605814173,15.295793680569426,9046.051131625025,8192,8192,8192,512,512,512,True,65,0.020223724957340594,16.0,12.0,9.753846153846155,0.5384615384615384,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,0.45109022714594477,0.5788504621250468,7.8161785118333,8.395028973958347,"{""node0"": {""gpu_mem_used_peak_mb"": 88773.0, ""gpu_power_mean_w"": 208.926171875, ""gpu_samples"": 256, ""gpu_sm_clock_mean_mhz"": 2389.8984375, ""gpu_util_mean_pct"": 69.41015625, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,True,False,3084.032848049446,,16.86729660606726,,,
tp4_chunk4k,chunking;long_context,Chunked-prefill 4K token budget.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",4096,16,,auto,,0,False,full,128k_c1,COMPLETED,131072,64,1,4,1,inf,,,0,4,0,22.20226621299844,0.18016178896450571,11.530354493728366,23625.69635764942,5227.567163999993,5222.48863150071,5246.7485144999955,5249.798920499816,5.123602646822941,5.103835428570395,5.192050827767998,5.202860654434705,5.123608242056001,5550.354130749838,131072,131072,131072,64,64,64,True,57,0.016200386316904458,1.0,0.0,0.6140350877192983,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,1.3292500170791754e-05,5.035590382749888,0.32261395450041164,5.358204337250299,"{""node0"": {""gpu_mem_used_peak_mb"": 91153.0, ""gpu_power_mean_w"": 230.04728070175437, ""gpu_samples"": 228, ""gpu_sm_clock_mean_mhz"": 2375.3640350877195, ""gpu_util_mean_pct"": 62.50438596491228, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_chunk4k,chunking;long_context,Chunked-prefill 4K token budget.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",4096,16,,auto,,0,False,full,128k_c4,COMPLETED,131072,64,4,12,1,inf,,,0,12,0,62.305685648998406,0.1925987953587813,12.326322902962003,25256.635628169144,11344.858630749513,10473.212161999982,17982.144518400306,20253.989316479714,141.27775245239076,160.5554789047823,161.01536049205635,161.0156446063483,141.27775512434184,20245.357035250134,131072,131072,131072,64,64,64,True,129,0.0485388497725715,3.0,3.0,2.186046511627907,0.8682170542635659,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,5.503886742750335,5.470549304999622,8.905377418333805,14.375926723333427,"{""node0"": {""gpu_mem_used_peak_mb"": 91153.0, ""gpu_power_mean_w"": 280.02585271317827, ""gpu_samples"": 516, ""gpu_sm_clock_mean_mhz"": 2400.251937984496, ""gpu_util_mean_pct"": 79.27713178294573, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_chunk4k,chunking;long_context,Chunked-prefill 4K token budget.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",4096,16,,auto,,0,False,full,512k_c1,COMPLETED,524288,32,1,2,0,inf,,,0,2,0,81.01295825399939,0.024687408571470917,0.7899970742870693,12944.102062193631,40271.31397950143,40271.31397950143,40271.95472145104,40272.011676291004,7.57613653226027,7.57613653226027,7.579638272563311,7.579949538368026,7.576150080680118,40506.1742120015,524288,524288,524288,32,32,32,True,159,0.06405383512991458,1.0,0.0,0.8301886792452831,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,1.7809999917517416e-05,39.54898041050001,0.23437979249865748,39.783360202998665,"{""node0"": {""gpu_mem_used_peak_mb"": 91153.0, ""gpu_power_mean_w"": 360.2426100628931, ""gpu_samples"": 636, ""gpu_sm_clock_mean_mhz"": 2418.960691823899, ""gpu_util_mean_pct"": 82.70911949685535, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_chunk4k,chunking;long_context,Chunked-prefill 4K token budget.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",4096,16,,auto,,0,False,full,1m_c1,COMPLETED,1000000,16,1,1,0,inf,,,0,1,0,122.20363861000078,0.008183062397932258,0.13092899836691613,8183.193326930625,122048.67084199941,122048.67084199941,122048.67084199941,122048.67084199941,10.309161199984374,10.309161199984374,10.309161199984374,10.309161199984374,10.309177866535418,122203.30825999918,1000000,1000000,1000000,16,16,16,True,228,0.12193906162377721,1.0,0.0,0.8771929824561403,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,2.4259999918285757e-05,120.68063268399783,0.1528449580000597,120.83347764199789,"{""node0"": {""gpu_mem_used_peak_mb"": 91155.0, ""gpu_power_mean_w"": 412.1987390350877, ""gpu_samples"": 912, ""gpu_sm_clock_mean_mhz"": 2419.0515350877195, ""gpu_util_mean_pct"": 87.57456140350877, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_chunk8k,chunking;long_context,Chunked-prefill 8K token budget.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,16,,auto,,0,False,full,128k_c1,COMPLETED,131072,64,1,4,1,inf,,,0,4,0,19.42856798900175,0.20588238938991008,13.176472920954245,26998.593015035247,4534.457660251064,4533.231907502341,4541.332674350815,4542.392093270573,5.118194396822045,5.106624317444845,5.160276468262647,5.167020334937127,5.118198761920212,4856.903907250853,131072,131072,131072,64,64,64,True,52,0.016334736445310027,1.0,0.0,0.6153846153846154,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,1.0890000339713879e-05,4.341456754500541,0.32225098199978675,4.663707736500328,"{""node0"": {""gpu_mem_used_peak_mb"": 90549.0, ""gpu_power_mean_w"": 231.25466346153846, ""gpu_samples"": 208, ""gpu_sm_clock_mean_mhz"": 2378.048076923077, ""gpu_util_mean_pct"": 61.26923076923077, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_chunk8k,chunking;long_context,Chunked-prefill 8K token budget.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,16,,auto,,0,False,full,128k_c4,COMPLETED,131072,64,4,12,1,inf,,,0,12,0,54.66940944000089,0.21950118215873313,14.04807565815892,28784.50702356763,10657.226732332978,11152.459481501865,16127.66179399841,17548.99466519928,119.25796907143142,111.10492142064946,211.9329634944416,213.38192405127464,124.70128183679664,18170.478783833158,131072,131072,131072,64,64,64,True,116,0.06527611987183513,4.0,3.0,2.0689655172413794,0.9396551724137931,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,5.416607007917264,4.8605213789166255,7.509284068249751,12.369805447166376,"{""node0"": {""gpu_mem_used_peak_mb"": 90557.0, ""gpu_power_mean_w"": 285.4203695652174, ""gpu_samples"": 460, ""gpu_sm_clock_mean_mhz"": 2401.6978260869564, ""gpu_util_mean_pct"": 77.96739130434783, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_chunk8k,chunking;long_context,Chunked-prefill 8K token budget.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,16,,auto,,0,False,full,512k_c1,COMPLETED,524288,32,1,2,0,inf,,,0,2,0,64.34664673400039,0.031081650738813277,0.9946128236420249,16296.731115374576,31936.024988999634,31936.024988999634,31937.338811700647,31937.455595940737,7.646079451660626,7.646079451660626,7.6862285968555595,7.689797409761776,7.6460931613250835,32173.053452001113,524288,524288,524288,32,32,32,True,131,0.06458503486837974,1.0,0.0,0.7938931297709924,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,1.737999809847679e-05,31.2180588909996,0.2351744530005817,31.453233344000182,"{""node0"": {""gpu_mem_used_peak_mb"": 90557.0, ""gpu_power_mean_w"": 393.4718076923077, ""gpu_samples"": 520, ""gpu_sm_clock_mean_mhz"": 2419.7923076923075, ""gpu_util_mean_pct"": 79.97692307692307, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_chunk8k,chunking;long_context,Chunked-prefill 8K token budget.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,16,,auto,,0,False,full,1m_c1,COMPLETED,1000000,16,1,1,0,inf,,,0,1,0,93.43211444200278,0.010702958035063433,0.17124732856101493,10703.129282391994,93276.595714,93276.595714,93276.595714,93276.595714,10.346496533262933,10.346496533262933,10.346496533262933,10.346496533262933,10.3465225334124,93431.79316199894,1000000,1000000,1000000,16,16,16,True,180,0.1229503047056606,1.0,0.0,0.8444444444444444,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,2.1339998056646436e-05,91.91511352700036,0.15292103799947654,92.06803456499983,"{""node0"": {""gpu_mem_used_peak_mb"": 90557.0, ""gpu_power_mean_w"": 460.7527083333333, ""gpu_samples"": 720, ""gpu_sm_clock_mean_mhz"": 2420.2319444444443, ""gpu_util_mean_pct"": 84.53611111111111, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_chunk16k,chunking;long_context,Chunked-prefill 16K token budget.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",16384,16,,auto,,0,False,full,128k_c1,COMPLETED,131072,64,1,4,1,inf,,,0,4,0,18.741052027999103,0.21343518997887664,13.659852158648105,27989.03707306997,4364.180822500202,4363.113565001186,4377.456704498218,4378.825324897807,5.092784793651801,5.080237174600673,5.134702619065975,5.142020866687022,5.092791380963126,4685.026264500266,131072,131072,131072,64,64,64,True,53,0.01661129568106312,1.0,0.0,0.49056603773584906,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,1.1852500392706133e-05,4.165338651749153,0.32077107450004405,4.486109726249197,"{""node0"": {""gpu_mem_used_peak_mb"": 89913.0, ""gpu_power_mean_w"": 225.03745283018867, ""gpu_samples"": 212, ""gpu_sm_clock_mean_mhz"": 2374.5377358490564, ""gpu_util_mean_pct"": 56.14622641509434, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_chunk16k,chunking;long_context,Chunked-prefill 16K token budget.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",16384,16,,auto,,0,False,full,128k_c4,COMPLETED,131072,64,4,12,1,inf,,,0,12,0,52.60619665700142,0.22811000913526233,14.59904058465679,29913.43415796176,10884.490014166659,11070.665878500222,17012.350785648596,17097.80140672825,105.13219004099929,102.28711152382263,207.4040978015604,207.56305841745674,107.11581954311904,17507.817986749615,131072,131072,131072,64,64,64,True,112,0.06644518272425248,4.0,3.0,1.9375,0.9553571428571429,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,5.357828548000119,4.9258547690839505,6.6175710425826155,11.543425811666566,"{""node0"": {""gpu_mem_used_peak_mb"": 89915.0, ""gpu_power_mean_w"": 284.98113839285713, ""gpu_samples"": 448, ""gpu_sm_clock_mean_mhz"": 2401.448660714286, ""gpu_util_mean_pct"": 76.28348214285714, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_chunk16k,chunking;long_context,Chunked-prefill 16K token budget.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",16384,16,,auto,,0,False,full,512k_c1,COMPLETED,524288,32,1,2,0,inf,,,0,2,0,61.3779214770002,0.032585006984139214,1.0427202234924549,17084.970861923874,30455.129195499467,30455.129195499467,30457.146810549602,30457.326154109614,7.534636870977626,7.534636870977626,7.535989048448109,7.536109242001041,7.534652677408772,30688.702938499773,524288,524288,524288,32,32,32,True,125,0.06567850753897264,1.0,0.0,0.784,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,1.5794999853824265e-05,29.72834472700015,0.23294731799978763,29.961292044999936,"{""node0"": {""gpu_mem_used_peak_mb"": 89915.0, ""gpu_power_mean_w"": 397.5256451612903, ""gpu_samples"": 496, ""gpu_sm_clock_mean_mhz"": 2420.842741935484, ""gpu_util_mean_pct"": 80.63104838709677, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_chunk16k,chunking;long_context,Chunked-prefill 16K token budget.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",16384,16,,auto,,0,False,full,1m_c1,COMPLETED,1000000,16,1,1,0,inf,,,0,1,0,89.10563102800006,0.011222635297714972,0.17956216476343956,11222.814859879736,88951.33969900053,88951.33969900053,88951.33969900053,88951.33969900053,10.263271933217766,10.263271933217766,10.263271933217766,10.263271933217766,10.26328793329109,89105.2887779988,1000000,1000000,1000000,16,16,16,True,172,0.12503194479938662,1.0,0.0,0.8430232558139535,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,2.1600000764010474e-05,87.59622296200178,0.1525859989997116,87.74880896100149,"{""node0"": {""gpu_mem_used_peak_mb"": 89915.0, ""gpu_power_mean_w"": 460.4424563953488, ""gpu_samples"": 688, ""gpu_sm_clock_mean_mhz"": 2417.5828488372094, ""gpu_util_mean_pct"": 84.78197674418605, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_closedloop_8k,concurrency;closed_loop,Backlogged closed-loop concurrency at 8K; not a real-user arrival model.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,64,,auto,,0,False,full,c1,COMPLETED,8192,256,1,12,2,inf,,,0,12,0,16.336389960000815,0.7345564123641549,188.04644156522366,6205.532571652381,222.24630291657377,222.2417425000458,223.60615199904714,224.01390879917017,4.466513426471947,4.466713098037301,4.468534776277403,4.468821433685662,4.466514086599846,1361.2072266669202,8192,8192,8192,256,256,256,True,46,0.0012639828098337524,1.0,0.0,0.4782608695652174,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,6.87583269609604e-06,0.20735233383311424,1.139007579500382,1.3463599133334962,"{""node0"": {""gpu_mem_used_peak_mb"": 88765.0, ""gpu_power_mean_w"": 161.5895652173913, ""gpu_samples"": 184, ""gpu_sm_clock_mean_mhz"": 2319.858695652174, ""gpu_util_mean_pct"": 57.04891304347826, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_closedloop_8k,concurrency;closed_loop,Backlogged closed-loop concurrency at 8K; not a real-user arrival model.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,64,,auto,,0,False,full,c4,COMPLETED,8192,256,4,24,2,inf,,,0,24,0,14.796171194000635,1.622041248734079,415.2425596759242,13703.0044693055,609.5857816662829,634.2487344991241,863.1290139986958,879.6927721997417,7.273365277288737,7.141757384313535,8.782386202556333,8.856577230863074,7.2733658328437665,2464.2939273749107,8192,8192,8192,256,256,256,True,42,0.005055931239335121,4.0,2.0,1.9761904761904763,0.14285714285714285,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,0.02719601554175218,0.418220289624666,1.8545926977917588,2.2728129874164247,"{""node0"": {""gpu_mem_used_peak_mb"": 88765.0, ""gpu_power_mean_w"": 180.83339285714285, ""gpu_samples"": 168, ""gpu_sm_clock_mean_mhz"": 2350.0238095238096, ""gpu_util_mean_pct"": 57.666666666666664, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,True,False,863.1290139986958,,8.782386202556333,,,
tp4_closedloop_8k,concurrency;closed_loop,Backlogged closed-loop concurrency at 8K; not a real-user arrival model.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,64,,auto,,0,False,full,c8,COMPLETED,8192,256,8,32,2,inf,,,0,32,0,14.604190196001582,2.19115196190482,560.9349022476339,18510.851774171915,887.0578320629647,846.0208425021847,1578.0132791020148,1704.9193611009468,10.816657294975027,10.890730094116389,13.280101870593938,13.465982490199062,10.816657819486418,3645.3054422815967,8192,8192,8192,256,256,256,True,42,0.010111862478670242,8.0,4.0,3.8333333333333335,0.23809523809523808,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,0.18982260178120214,0.5251970527502863,2.757927620593705,3.283124673343991,"{""node0"": {""gpu_mem_used_peak_mb"": 88765.0, ""gpu_power_mean_w"": 186.03470238095238, ""gpu_samples"": 168, ""gpu_sm_clock_mean_mhz"": 2372.8571428571427, ""gpu_util_mean_pct"": 56.69047619047619, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,True,False,1578.0132791020148,,13.280101870593938,,,
tp4_closedloop_8k,concurrency;closed_loop,Backlogged closed-loop concurrency at 8K; not a real-user arrival model.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,64,,auto,,0,False,full,c16,COMPLETED,8192,256,16,64,2,inf,,,0,64,0,24.262634137998248,2.637800975606692,675.2770497553131,22284.14264192533,1155.9965894061293,1042.7396800005226,2917.2231077984165,3377.1355246010717,19.195813248099476,19.773665584316227,22.12309398803721,22.796230507058272,19.195813738908512,6050.928967671496,8192,8192,8192,256,256,256,True,61,0.020223724957340594,16.0,12.0,9.114754098360656,0.6557377049180327,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,0.3810177286878229,0.578421084499837,4.895013846781183,5.4734349312810195,"{""node0"": {""gpu_mem_used_peak_mb"": 88773.0, ""gpu_power_mean_w"": 202.6214344262295, ""gpu_samples"": 244, ""gpu_sm_clock_mean_mhz"": 2386.4754098360654, ""gpu_util_mean_pct"": 64.45901639344262, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,True,False,2917.2231077984165,,22.12309398803721,,,
tp4_closedloop_8k,concurrency;closed_loop,Backlogged closed-loop concurrency at 8K; not a real-user arrival model.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,64,,auto,,0,False,full,c32,COMPLETED,8192,256,32,128,2,inf,,,0,128,0,41.79265811600271,3.06273890607087,784.0611599541427,25874.018278486707,1618.65869085932,1052.0738005016028,5592.31645855052,6661.9215907087355,34.473335567770285,36.81123334902034,38.00177020391857,39.47512496667489,34.47439234173901,10409.359260640742,8192,8192,8192,256,256,256,True,92,0.04044744991468119,32.0,28.0,20.782608695652176,1.8369565217391304,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,0.7785854773752021,0.6076604661483316,8.790860576554792,9.398521042703123,"{""node0"": {""gpu_mem_used_peak_mb"": 88777.0, ""gpu_power_mean_w"": 225.17494505494506, ""gpu_samples"": 364, ""gpu_sm_clock_mean_mhz"": 2395.75, ""gpu_util_mean_pct"": 74.73076923076923, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,True,True,5592.31645855052,6661.9215907087355,38.00177020391857,39.47512496667489,,
tp4_closedloop_128k,concurrency;closed_loop,Backlogged closed-loop concurrency at 128K.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,32,,auto,,0,False,full,c1,COMPLETED,131072,128,1,6,1,inf,,,0,6,0,31.09744539500025,0.19294189357961414,24.69656237819061,25313.976437645375,4531.723714167431,4528.54267100156,4549.043158501263,4553.83585250147,5.1260366141648674,5.106161996053292,5.205814629914854,5.224906503928479,5.126038976378031,5182.73036416637,131072,131072,131072,128,128,128,True,73,0.016367642429965357,1.0,0.0,0.6301369863013698,0.0,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,1.2918333595735021e-05,4.343966867665586,0.6508814533335681,4.994848320999154,"{""node0"": {""gpu_mem_used_peak_mb"": 90537.0, ""gpu_power_mean_w"": 244.21756849315068, ""gpu_samples"": 292, ""gpu_sm_clock_mean_mhz"": 2382.5, ""gpu_util_mean_pct"": 67.21232876712328, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_closedloop_128k,concurrency;closed_loop,Backlogged closed-loop concurrency at 128K.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,32,,auto,,0,False,full,c4,COMPLETED,131072,128,4,12,1,inf,,,0,12,0,56.403392737000104,0.21275315929937155,27.23240439031956,27913.21450007755,10314.35053800063,10810.922869000933,15526.274580051719,17402.84607201062,66.41161650787195,62.41843840156592,109.83280052833997,110.47407218125252,66.98299522700056,18748.62583450037,131072,131072,131072,128,128,128,True,119,0.06547056971986154,4.0,3.0,2.176470588235294,0.8739495798319328,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,5.106190563500604,4.862486453832996,8.432880799917257,13.295367253750252,"{""node0"": {""gpu_mem_used_peak_mb"": 90545.0, ""gpu_power_mean_w"": 283.67401260504204, ""gpu_samples"": 476, ""gpu_sm_clock_mean_mhz"": 2405.5231092436975, ""gpu_util_mean_pct"": 76.9516806722689, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,False,False,,,,,,
tp4_closedloop_128k,concurrency;closed_loop,Backlogged closed-loop concurrency at 128K.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,32,,auto,,0,False,full,c8,COMPLETED,131072,128,8,24,1,inf,,,0,24,0,109.81311891299993,0.21855312222771978,27.97479964514813,28674.169636276834,12629.638923625711,9326.598253001066,30821.215746100086,34823.73941168993,187.52912123621476,212.52643909841524,247.53218947518732,247.56863393174638,187.96079914764263,36445.83732062498,131072,131072,131072,128,128,128,True,215,0.13087818696883857,8.0,7.0,5.2372093023255815,1.3255813953488371,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,7.124028292374987,5.000448785124718,23.814271439083313,28.81472022420803,"{""node0"": {""gpu_mem_used_peak_mb"": 90553.0, ""gpu_power_mean_w"": 307.8603139534884, ""gpu_samples"": 860, ""gpu_sm_clock_mean_mhz"": 2416.774418604651, ""gpu_util_mean_pct"": 83.59883720930233, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,True,False,30821.215746100086,,247.53218947518732,,,
tp4_closedloop_128k,concurrency;closed_loop,Backlogged closed-loop concurrency at 128K.,4,1,SINGLE_NODE_LOCAL,local,0,,"[0, 1, 2, 3]",8192,32,,auto,,0,False,full,c16,COMPLETED,131072,128,16,32,0,inf,,,0,32,0,145.00005745799717,0.22068956772151338,28.248264668353713,28954.47128506256,37249.93372496863,36126.712545499686,65067.3321111979,70632.44562714043,242.6865716572324,280.1052168188895,281.28706892126127,281.3170683504009,242.68657257504506,68071.12832543714,131072,131072,131072,128,128,128,True,277,0.14718287692791943,9.0,15.0,6.765342960288809,5.949458483754513,0.0,vllm:num_preemptions_total,0.0,0.0,vllm:prefix_cache_hits_total,vllm:prefix_cache_queries_total,,,31.149280340218866,5.068775975343783,30.81981808449973,35.88859405984351,"{""node0"": {""gpu_mem_used_peak_mb"": 90553.0, ""gpu_power_mean_w"": 320.44733754512635, ""gpu_samples"": 1108, ""gpu_sm_clock_mean_mhz"": 2416.244584837545, ""gpu_util_mean_pct"": 85.59205776173285, ""gpu_util_peak_pct"": 100.0}}",CAPTURED,True,False,65067.3321111979,,281.28706892126127,,,
